# Time (s), Lath thickness (um)
1.554591600000000184e+00,3.295564479057306317e-01
1.554732000000000225e+00,3.295564479950458536e-01
1.554872400000000265e+00,3.295564480843281574e-01
1.555012800000000306e+00,3.295564481735775986e-01
1.555153200000000346e+00,3.295564482627941771e-01
1.555293600000000387e+00,3.295564483519778931e-01
1.555434000000000427e+00,3.295564484411287465e-01
1.555574400000000468e+00,3.295564485302467927e-01
1.555714800000000508e+00,3.295564486193319764e-01
1.555855200000000549e+00,3.295564487083843530e-01
1.555995600000000589e+00,3.295564487974039225e-01
1.556049999999999933e+00,3.295564488318909468e-01
1.556189000000000044e+00,3.295564489199770408e-01
1.556328000000000156e+00,3.295564490080298836e-01
1.556467000000000267e+00,3.295564490960495307e-01
1.556606000000000378e+00,3.295564491840359822e-01
1.556745000000000489e+00,3.295564492719892380e-01
1.556884000000000601e+00,3.295564493599093536e-01
1.557023000000000712e+00,3.295564494477962736e-01
1.557162000000000823e+00,3.295564495356500534e-01
1.557301000000000935e+00,3.295564496234706930e-01
1.557440000000001046e+00,3.295564497112581925e-01
1.557579000000001157e+00,3.295564497990126074e-01
1.557718000000001268e+00,3.295564498867338821e-01
1.557857000000001380e+00,3.295564499744220721e-01
1.557996000000001491e+00,3.295564500620771775e-01
1.558000000000000052e+00,3.295564500645996042e-01
1.558140199999999975e+00,3.295564501529778534e-01
1.558280399999999899e+00,3.295564502413235730e-01
1.558420599999999823e+00,3.295564503296367076e-01
1.558560799999999746e+00,3.295564504179172571e-01
1.558700999999999670e+00,3.295564505061652771e-01
1.558841199999999594e+00,3.295564505943807121e-01
1.558981399999999518e+00,3.295564506825636730e-01
1.559121599999999441e+00,3.295564507707141044e-01
1.559261799999999365e+00,3.295564508588320063e-01
1.559401999999999289e+00,3.295564509469174341e-01
1.559542199999999212e+00,3.295564510349703879e-01
1.559682399999999136e+00,3.295564511229908122e-01
1.559822599999999060e+00,3.295564512109787625e-01
1.559962799999998984e+00,3.295564512989342942e-01
1.560009999999999897e+00,3.295564513285418884e-01
1.560150399999999937e+00,3.295564514165796322e-01
1.560290799999999978e+00,3.295564515045850684e-01
1.560431200000000018e+00,3.295564515925581972e-01
1.560571600000000059e+00,3.295564516804990740e-01
1.560712000000000099e+00,3.295564517684076433e-01
1.560852400000000140e+00,3.295564518562839607e-01
1.560992800000000180e+00,3.295564519441280260e-01
1.561133200000000221e+00,3.295564520319398394e-01
1.561273600000000261e+00,3.295564521197194563e-01
1.561414000000000302e+00,3.295564522074668767e-01
1.561554400000000342e+00,3.295564522951820452e-01
1.561694800000000383e+00,3.295564523828650172e-01
1.561835200000000423e+00,3.295564524705157927e-01
1.561975600000000464e+00,3.295564525581343718e-01
1.562030000000000030e+00,3.295564525920786636e-01
1.562170199999999953e+00,3.295564526795278226e-01
1.562310399999999877e+00,3.295564527669448407e-01
1.562450599999999801e+00,3.295564528543297178e-01
1.562590799999999724e+00,3.295564529416824540e-01
1.562730999999999648e+00,3.295564530290030492e-01
1.562871199999999572e+00,3.295564531162915589e-01
1.563011399999999496e+00,3.295564532035479277e-01
1.563151599999999419e+00,3.295564532907722111e-01
1.563291799999999343e+00,3.295564533779644090e-01
1.563431999999999267e+00,3.295564534651245214e-01
1.563572199999999190e+00,3.295564535522526040e-01
1.563712399999999114e+00,3.295564536393486010e-01
1.563852599999999038e+00,3.295564537264125682e-01
1.563992799999998962e+00,3.295564538134445054e-01
1.564040000000000097e+00,3.295564538427412371e-01
1.564179200000000103e+00,3.295564539291093720e-01
1.564318400000000109e+00,3.295564540154451993e-01
1.564457600000000115e+00,3.295564541017487192e-01
1.564596800000000121e+00,3.295564541880199316e-01
1.564736000000000127e+00,3.295564542742588920e-01
1.564875200000000133e+00,3.295564543604655450e-01
1.565014400000000139e+00,3.295564544466399459e-01
1.565153600000000145e+00,3.295564545327821504e-01
1.565292800000000151e+00,3.295564546188921029e-01
1.565432000000000157e+00,3.295564547049698034e-01
1.565571200000000163e+00,3.295564547910153075e-01
1.565710400000000169e+00,3.295564548770286151e-01
1.565849600000000175e+00,3.295564549630097262e-01
1.565988800000000181e+00,3.295564550489586408e-01
1.566000000000000059e+00,3.295564550558738870e-01
1.566140199999999982e+00,3.295564551424058908e-01
1.566280399999999906e+00,3.295564552289061422e-01
1.566420599999999830e+00,3.295564553153746412e-01
1.566560799999999753e+00,3.295564554018114434e-01
1.566700999999999677e+00,3.295564554882164932e-01
1.566841199999999601e+00,3.295564555745898461e-01
1.566981399999999525e+00,3.295564556609315021e-01
1.567121599999999448e+00,3.295564557472414613e-01
1.567261799999999372e+00,3.295564558335197791e-01
1.567401999999999296e+00,3.295564559197664001e-01
1.567542199999999220e+00,3.295564560059813242e-01
1.567682399999999143e+00,3.295564560921646069e-01
1.567822599999999067e+00,3.295564561783162483e-01
1.567962799999998991e+00,3.295564562644363038e-01
1.568009999999999904e+00,3.295564562934260588e-01
1.568150199999999828e+00,3.295564563795038704e-01
1.568290399999999751e+00,3.295564564655501516e-01
1.568430599999999675e+00,3.295564565515649025e-01
1.568570799999999599e+00,3.295564566375481230e-01
1.568710999999999522e+00,3.295564567234998132e-01
1.568851199999999446e+00,3.295564568094199731e-01
1.568991399999999370e+00,3.295564568953086582e-01
1.569131599999999294e+00,3.295564569811658129e-01
1.569271799999999217e+00,3.295564570669914928e-01
1.569411999999999141e+00,3.295564571527856979e-01
1.569552199999999065e+00,3.295564572385484281e-01
1.569692399999998988e+00,3.295564573242797390e-01
1.569832599999998912e+00,3.295564574099795752e-01
1.569972799999998836e+00,3.295564574956479920e-01
1.570019999999999971e+00,3.295564575244857575e-01
1.570160400000000012e+00,3.295564576102344989e-01
1.570300800000000052e+00,3.295564576959519876e-01
1.570441200000000093e+00,3.295564577816381679e-01
1.570581600000000133e+00,3.295564578672930955e-01
1.570722000000000174e+00,3.295564579529167704e-01
1.570862400000000214e+00,3.295564580385091924e-01
1.571002800000000255e+00,3.295564581240704172e-01
1.571143200000000295e+00,3.295564582096003892e-01
1.571283600000000336e+00,3.295564582950991639e-01
1.571424000000000376e+00,3.295564583805667414e-01
1.571564400000000417e+00,3.295564584660031215e-01
1.571704800000000457e+00,3.295564585514083045e-01
1.571845200000000498e+00,3.295564586367823456e-01
1.571985600000000538e+00,3.295564587221251895e-01
1.572040000000000104e+00,3.295564587551878533e-01
1.572178999999999993e+00,3.295564588396361905e-01
1.572317999999999882e+00,3.295564589240529418e-01
1.572456999999999772e+00,3.295564590084381629e-01
1.572595999999999661e+00,3.295564590927918536e-01
1.572734999999999550e+00,3.295564591771140139e-01
1.572873999999999439e+00,3.295564592614046440e-01
1.573012999999999328e+00,3.295564593456637437e-01
1.573151999999999218e+00,3.295564594298913685e-01
1.573290999999999107e+00,3.295564595140875186e-01
1.573429999999998996e+00,3.295564595982521383e-01
1.573568999999998885e+00,3.295564596823853387e-01
1.573707999999998774e+00,3.295564597664870643e-01
1.573846999999998664e+00,3.295564598505573706e-01
1.573985999999998553e+00,3.295564599345962020e-01
1.573990000000000000e+00,3.295564599370145453e-01
1.574130400000000041e+00,3.295564600218680029e-01
1.574270800000000081e+00,3.295564601066905963e-01
1.574411200000000122e+00,3.295564601914822700e-01
1.574551600000000162e+00,3.295564602762431350e-01
1.574692000000000203e+00,3.295564603609731358e-01
1.574832400000000243e+00,3.295564604456722724e-01
1.574972800000000284e+00,3.295564605303406003e-01
1.575113200000000324e+00,3.295564606149780640e-01
1.575253600000000365e+00,3.295564606995847190e-01
1.575394000000000405e+00,3.295564607841605653e-01
1.575534400000000446e+00,3.295564608687056030e-01
1.575674800000000486e+00,3.295564609532198874e-01
1.575815200000000527e+00,3.295564610377033632e-01
1.575955600000000567e+00,3.295564611221560858e-01
1.576009999999999911e+00,3.295564611548739142e-01
1.576150199999999835e+00,3.295564612391636561e-01
1.576290399999999758e+00,3.295564613234226448e-01
1.576430599999999682e+00,3.295564614076508803e-01
1.576570799999999606e+00,3.295564614918484181e-01
1.576710999999999530e+00,3.295564615760152027e-01
1.576851199999999453e+00,3.295564616601512342e-01
1.576991399999999377e+00,3.295564617442565680e-01
1.577131599999999301e+00,3.295564618283312042e-01
1.577271799999999224e+00,3.295564619123751982e-01
1.577411999999999148e+00,3.295564619963884945e-01
1.577552199999999072e+00,3.295564620803710931e-01
1.577692399999998996e+00,3.295564621643230496e-01
1.577832599999998919e+00,3.295564622482443640e-01
1.577972799999998843e+00,3.295564623321350362e-01
1.578019999999999978e+00,3.295564623603743915e-01
1.578160199999999902e+00,3.295564624442242074e-01
1.578300399999999826e+00,3.295564625280434368e-01
1.578440599999999749e+00,3.295564626118321350e-01
1.578580799999999673e+00,3.295564626955903020e-01
1.578720999999999597e+00,3.295564627793179380e-01
1.578861199999999521e+00,3.295564628630150428e-01
1.579001399999999444e+00,3.295564629466816164e-01
1.579141599999999368e+00,3.295564630303177145e-01
1.579281799999999292e+00,3.295564631139233369e-01
1.579421999999999215e+00,3.295564631974984282e-01
1.579562199999999139e+00,3.295564632810430994e-01
1.579702399999999063e+00,3.295564633645572949e-01
1.579842599999998987e+00,3.295564634480410149e-01
1.579982799999998910e+00,3.295564635314943147e-01
1.580030000000000046e+00,3.295564635595864544e-01
1.580169200000000052e+00,3.295564636424035965e-01
1.580308400000000058e+00,3.295564637251900963e-01
1.580447600000000064e+00,3.295564638079458986e-01
1.580586800000000069e+00,3.295564638906710031e-01
1.580726000000000075e+00,3.295564639733654655e-01
1.580865200000000081e+00,3.295564640560292302e-01
1.581004400000000087e+00,3.295564641386623528e-01
1.581143600000000093e+00,3.295564642212648332e-01
1.581282800000000099e+00,3.295564643038367270e-01
1.581422000000000105e+00,3.295564643863779786e-01
1.581561200000000111e+00,3.295564644688886435e-01
1.581700400000000117e+00,3.295564645513687219e-01
1.581839600000000123e+00,3.295564646338182135e-01
1.581978800000000129e+00,3.295564647162371186e-01
1.581990000000000007e+00,3.295564647228683697e-01
1.582130199999999931e+00,3.295564648058467161e-01
1.582270399999999855e+00,3.295564648887948644e-01
1.582410599999999778e+00,3.295564649717128702e-01
1.582550799999999702e+00,3.295564650546006780e-01
1.582690999999999626e+00,3.295564651374583431e-01
1.582831199999999550e+00,3.295564652202858658e-01
1.582971399999999473e+00,3.295564653030833013e-01
1.583111599999999397e+00,3.295564653858505944e-01
1.583251799999999321e+00,3.295564654685878003e-01
1.583391999999999245e+00,3.295564655512948637e-01
1.583532199999999168e+00,3.295564656339718401e-01
1.583672399999999092e+00,3.295564657166187850e-01
1.583812599999999016e+00,3.295564657992356428e-01
1.583952799999998939e+00,3.295564658818224135e-01
1.584000000000000075e+00,3.295564659096228421e-01
1.584140400000000115e+00,3.295564659922873840e-01
1.584280800000000156e+00,3.295564660749220054e-01
1.584421200000000196e+00,3.295564661575267063e-01
1.584561600000000237e+00,3.295564662401015421e-01
1.584702000000000277e+00,3.295564663226464575e-01
1.584842400000000318e+00,3.295564664051615078e-01
1.584982800000000358e+00,3.295564664876466932e-01
1.585123200000000399e+00,3.295564665701020135e-01
1.585263600000000439e+00,3.295564666525274689e-01
1.585404000000000480e+00,3.295564667349230592e-01
1.585544400000000520e+00,3.295564668172888401e-01
1.585684800000000561e+00,3.295564668996248114e-01
1.585825200000000601e+00,3.295564669819309733e-01
1.585965600000000642e+00,3.295564670642073257e-01
1.586019999999999985e+00,3.295564670960820508e-01
1.586160199999999909e+00,3.295564671781998634e-01
1.586300399999999833e+00,3.295564672602878664e-01
1.586440599999999757e+00,3.295564673423461155e-01
1.586580799999999680e+00,3.295564674243745551e-01
1.586720999999999604e+00,3.295564675063732407e-01
1.586861199999999528e+00,3.295564675883421724e-01
1.587001399999999451e+00,3.295564676702813500e-01
1.587141599999999375e+00,3.295564677521907737e-01
1.587281799999999299e+00,3.295564678340704434e-01
1.587421999999999223e+00,3.295564679159204147e-01
1.587562199999999146e+00,3.295564679977406874e-01
1.587702399999999070e+00,3.295564680795312618e-01
1.587842599999998994e+00,3.295564681612920821e-01
1.587982799999998917e+00,3.295564682430232595e-01
1.588030000000000053e+00,3.295564682705356963e-01
1.588170199999999976e+00,3.295564683522272387e-01
1.588310399999999900e+00,3.295564684338891936e-01
1.588450599999999824e+00,3.295564685155215612e-01
1.588590799999999748e+00,3.295564685971243413e-01
1.588730999999999671e+00,3.295564686786975339e-01
1.588871199999999595e+00,3.295564687602411946e-01
1.589011399999999519e+00,3.295564688417552679e-01
1.589151599999999442e+00,3.295564689232398092e-01
1.589291799999999366e+00,3.295564690046948186e-01
1.589431999999999290e+00,3.295564690861202961e-01
1.589572199999999214e+00,3.295564691675162416e-01
1.589712399999999137e+00,3.295564692488827108e-01
1.589852599999999061e+00,3.295564693302197035e-01
1.589992799999998985e+00,3.295564694115271642e-01
1.590039999999999898e+00,3.295564694388969929e-01
1.590179199999999904e+00,3.295564695195848937e-01
1.590318399999999910e+00,3.295564696002430960e-01
1.590457599999999916e+00,3.295564696808715444e-01
1.590596799999999922e+00,3.295564697614702943e-01
1.590735999999999928e+00,3.295564698420392902e-01
1.590875199999999934e+00,3.295564699225785876e-01
1.591014399999999940e+00,3.295564700030881866e-01
1.591153599999999946e+00,3.295564700835680871e-01
1.591292799999999952e+00,3.295564701640183447e-01
1.591431999999999958e+00,3.295564702444389038e-01
1.591571199999999964e+00,3.295564703248298200e-01
1.591710399999999970e+00,3.295564704051910931e-01
1.591849599999999976e+00,3.295564704855227234e-01
1.591988799999999982e+00,3.295564705658247662e-01
1.592000000000000082e+00,3.295564705722856536e-01
1.592140200000000005e+00,3.295564706531329269e-01
1.592280399999999929e+00,3.295564707339509458e-01
1.592420599999999853e+00,3.295564708147397104e-01
1.592560799999999777e+00,3.295564708954992761e-01
1.592700999999999700e+00,3.295564709762296429e-01
1.592841199999999624e+00,3.295564710569308109e-01
1.592981399999999548e+00,3.295564711376027800e-01
1.593121599999999471e+00,3.295564712182455502e-01
1.593261799999999395e+00,3.295564712988591771e-01
1.593401999999999319e+00,3.295564713794436607e-01
1.593542199999999243e+00,3.295564714599989453e-01
1.593682399999999166e+00,3.295564715405250866e-01
1.593822599999999090e+00,3.295564716210221401e-01
1.593962799999999014e+00,3.295564717014900502e-01
1.594009999999999927e+00,3.295564717285772161e-01
1.594150399999999967e+00,3.295564718091211209e-01
1.594290800000000008e+00,3.295564718896359935e-01
1.594431200000000048e+00,3.295564719701219447e-01
1.594571600000000089e+00,3.295564720505789191e-01
1.594712000000000129e+00,3.295564721310069167e-01
1.594852400000000170e+00,3.295564722114059375e-01
1.594992800000000210e+00,3.295564722917760370e-01
1.595133200000000251e+00,3.295564723721171596e-01
1.595273600000000291e+00,3.295564724524294165e-01
1.595414000000000332e+00,3.295564725327127520e-01
1.595554400000000372e+00,3.295564726129671662e-01
1.595694800000000413e+00,3.295564726931926591e-01
1.595835200000000453e+00,3.295564727733892862e-01
1.595975600000000494e+00,3.295564728535570476e-01
1.596030000000000060e+00,3.295564728846148705e-01
1.596170199999999983e+00,3.295564729646283664e-01
1.596310399999999907e+00,3.295564730446129964e-01
1.596450599999999831e+00,3.295564731245687606e-01
1.596590799999999755e+00,3.295564732044956591e-01
1.596730999999999678e+00,3.295564732843937472e-01
1.596871199999999602e+00,3.295564733642629696e-01
1.597011399999999526e+00,3.295564734441033816e-01
1.597151599999999450e+00,3.295564735239149834e-01
1.597291799999999373e+00,3.295564736036977749e-01
1.597431999999999297e+00,3.295564736834517561e-01
1.597572199999999221e+00,3.295564737631769270e-01
1.597712399999999144e+00,3.295564738428733431e-01
1.597852599999999068e+00,3.295564739225410045e-01
1.597992799999998992e+00,3.295564740021799111e-01
1.598039999999999905e+00,3.295564740289880779e-01
1.598179000000000016e+00,3.295564741079066717e-01
1.598318000000000128e+00,3.295564741867961778e-01
1.598457000000000239e+00,3.295564742656565960e-01
1.598596000000000350e+00,3.295564743444879818e-01
1.598735000000000461e+00,3.295564744232903354e-01
1.598874000000000573e+00,3.295564745020636566e-01
1.599013000000000684e+00,3.295564745808079454e-01
1.599152000000000795e+00,3.295564746595232020e-01
1.599291000000000906e+00,3.295564747382094817e-01
1.599430000000001018e+00,3.295564748168667291e-01
1.599569000000001129e+00,3.295564748954950551e-01
1.599708000000001240e+00,3.295564749740944044e-01
1.599847000000001351e+00,3.295564750526647768e-01
1.599986000000001463e+00,3.295564751312061724e-01
1.599990000000000023e+00,3.295564751334663645e-01
1.600130400000000064e+00,3.295564752127695396e-01
1.600270800000000104e+00,3.295564752920442930e-01
1.600411200000000145e+00,3.295564753712905692e-01
1.600551600000000185e+00,3.295564754505084237e-01
1.600692000000000226e+00,3.295564755296978565e-01
1.600832400000000266e+00,3.295564756088588676e-01
1.600972800000000307e+00,3.295564756879914570e-01
1.601113200000000347e+00,3.295564757670956801e-01
1.601253600000000388e+00,3.295564758461715371e-01
1.601394000000000428e+00,3.295564759252189724e-01
1.601534400000000469e+00,3.295564760042380414e-01
1.601674800000000509e+00,3.295564760832287998e-01
1.601815200000000550e+00,3.295564761621911920e-01
1.601955600000000590e+00,3.295564762411252180e-01
1.602009999999999934e+00,3.295564762717050900e-01
1.602150199999999858e+00,3.295564763504874040e-01
1.602290399999999781e+00,3.295564764292413518e-01
1.602430599999999705e+00,3.295564765079669889e-01
1.602570799999999629e+00,3.295564765866643153e-01
1.602710999999999553e+00,3.295564766653333311e-01
1.602851199999999476e+00,3.295564767439740916e-01
1.602991399999999400e+00,3.295564768225865970e-01
1.603131599999999324e+00,3.295564769011707917e-01
1.603271799999999248e+00,3.295564769797267313e-01
1.603411999999999171e+00,3.295564770582544156e-01
1.603552199999999095e+00,3.295564771367538448e-01
1.603692399999999019e+00,3.295564772152250188e-01
1.603832599999998942e+00,3.295564772936679931e-01
1.603972799999998866e+00,3.295564773720827123e-01
1.604020000000000001e+00,3.295564773984787643e-01
1.604160199999999925e+00,3.295564774768558469e-01
1.604300399999999849e+00,3.295564775552047854e-01
1.604440599999999773e+00,3.295564776335255242e-01
1.604580799999999696e+00,3.295564777118181743e-01
1.604720999999999620e+00,3.295564777900826803e-01
1.604861199999999544e+00,3.295564778683190976e-01
1.605001399999999467e+00,3.295564779465273708e-01
1.605141599999999391e+00,3.295564780247075554e-01
1.605281799999999315e+00,3.295564781028596513e-01
1.605421999999999239e+00,3.295564781809836585e-01
1.605562199999999162e+00,3.295564782590795772e-01
1.605702399999999086e+00,3.295564783371474071e-01
1.605842599999999010e+00,3.295564784151872040e-01
1.605982799999998933e+00,3.295564784931989677e-01
1.606030000000000069e+00,3.295564785194594060e-01
1.606169200000000075e+00,3.295564785968770338e-01
1.606308400000000081e+00,3.295564786742664065e-01
1.606447600000000087e+00,3.295564787516275240e-01
1.606586800000000093e+00,3.295564788289603309e-01
1.606726000000000099e+00,3.295564789062648825e-01
1.606865200000000105e+00,3.295564789835412345e-01
1.607004400000000111e+00,3.295564790607893313e-01
1.607143600000000117e+00,3.295564791380092284e-01
1.607282800000000123e+00,3.295564792152008704e-01
1.607422000000000128e+00,3.295564792923643127e-01
1.607561200000000134e+00,3.295564793694995553e-01
1.607700400000000140e+00,3.295564794466065983e-01
1.607839600000000146e+00,3.295564795236854416e-01
1.607978800000000152e+00,3.295564796007361408e-01
1.607990000000000030e+00,3.295564796069354596e-01
1.608130199999999954e+00,3.295564796845095734e-01
1.608270399999999878e+00,3.295564797620558761e-01
1.608410599999999802e+00,3.295564798395743678e-01
1.608550799999999725e+00,3.295564799170651038e-01
1.608690999999999649e+00,3.295564799945280843e-01
1.608831199999999573e+00,3.295564800719632537e-01
1.608971399999999496e+00,3.295564801493707230e-01
1.609111599999999420e+00,3.295564802267504367e-01
1.609251799999999344e+00,3.295564803041023949e-01
1.609391999999999268e+00,3.295564803814265975e-01
1.609532199999999191e+00,3.295564804587231000e-01
1.609672399999999115e+00,3.295564805359919025e-01
1.609812599999999039e+00,3.295564806132330049e-01
1.609952799999998962e+00,3.295564806904464072e-01
1.610000000000000098e+00,3.295564807164380605e-01
1.610140400000000138e+00,3.295564807937246821e-01
1.610280800000000179e+00,3.295564808709837701e-01
1.610421200000000219e+00,3.295564809482152135e-01
1.610561600000000260e+00,3.295564810254191790e-01
1.610702000000000300e+00,3.295564811025955554e-01
1.610842400000000341e+00,3.295564811797443983e-01
1.610982800000000381e+00,3.295564812568657076e-01
1.611123200000000422e+00,3.295564813339594834e-01
1.611263600000000462e+00,3.295564814110257812e-01
1.611404000000000503e+00,3.295564814880645454e-01
1.611544400000000543e+00,3.295564815650758317e-01
1.611684800000000584e+00,3.295564816420596399e-01
1.611825200000000624e+00,3.295564817190159701e-01
1.611965600000000665e+00,3.295564817959448223e-01
1.612020000000000008e+00,3.295564818257478712e-01
1.612160199999999932e+00,3.295564819025290637e-01
1.612300399999999856e+00,3.295564819792827782e-01
1.612440599999999780e+00,3.295564820560090702e-01
1.612580799999999703e+00,3.295564821327078842e-01
1.612720999999999627e+00,3.295564822093792756e-01
1.612861199999999551e+00,3.295564822860232446e-01
1.613001399999999474e+00,3.295564823626397910e-01
1.613141599999999398e+00,3.295564824392289149e-01
1.613281799999999322e+00,3.295564825157906719e-01
1.613421999999999246e+00,3.295564825923250063e-01
1.613562199999999169e+00,3.295564826688319737e-01
1.613702399999999093e+00,3.295564827453115186e-01
1.613842599999999017e+00,3.295564828217637521e-01
1.613982799999998941e+00,3.295564828981886185e-01
1.614030000000000076e+00,3.295564829239148730e-01
1.614170199999999999e+00,3.295564830003032131e-01
1.614310399999999923e+00,3.295564830766642972e-01
1.614450599999999847e+00,3.295564831529980698e-01
1.614590799999999771e+00,3.295564832293045865e-01
1.614730999999999694e+00,3.295564833055838472e-01
1.614871199999999618e+00,3.295564833818358519e-01
1.615011399999999542e+00,3.295564834580606006e-01
1.615151599999999465e+00,3.295564835342580934e-01
1.615291799999999389e+00,3.295564836104283857e-01
1.615431999999999313e+00,3.295564836865714775e-01
1.615572199999999237e+00,3.295564837626873134e-01
1.615712399999999160e+00,3.295564838387759488e-01
1.615852599999999084e+00,3.295564839148373837e-01
1.615992799999999008e+00,3.295564839908716737e-01
1.616039999999999921e+00,3.295564840164664222e-01
1.616179199999999927e+00,3.295564840919218419e-01
1.616318399999999933e+00,3.295564841673498391e-01
1.616457599999999939e+00,3.295564842427504693e-01
1.616596799999999945e+00,3.295564843181236769e-01
1.616735999999999951e+00,3.295564843934695176e-01
1.616875199999999957e+00,3.295564844687879913e-01
1.617014399999999963e+00,3.295564845440790980e-01
1.617153599999999969e+00,3.295564846193428377e-01
1.617292799999999975e+00,3.295564846945792103e-01
1.617431999999999981e+00,3.295564847697882715e-01
1.617571199999999987e+00,3.295564848449699658e-01
1.617710399999999993e+00,3.295564849201243485e-01
1.617849599999999999e+00,3.295564849952514197e-01
1.617988800000000005e+00,3.295564850703511794e-01
1.618000000000000105e+00,3.295564850763935127e-01
1.618140200000000029e+00,3.295564851520035865e-01
1.618280399999999952e+00,3.295564852275867374e-01
1.618420599999999876e+00,3.295564853031429098e-01
1.618560799999999800e+00,3.295564853786721593e-01
1.618700999999999723e+00,3.295564854541744859e-01
1.618841199999999647e+00,3.295564855296498896e-01
1.618981399999999571e+00,3.295564856050983704e-01
1.619121599999999495e+00,3.295564856805199838e-01
1.619261799999999418e+00,3.295564857559146743e-01
1.619401999999999342e+00,3.295564858312824974e-01
1.619542199999999266e+00,3.295564859066234531e-01
1.619682399999999189e+00,3.295564859819375414e-01
1.619822599999999113e+00,3.295564860572247623e-01
1.619962799999999037e+00,3.295564861324851158e-01
1.620009999999999950e+00,3.295564861578194060e-01
1.620150399999999991e+00,3.295564862331513134e-01
1.620290800000000031e+00,3.295564863084565199e-01
1.620431200000000072e+00,3.295564863837349701e-01
1.620571600000000112e+00,3.295564864589867193e-01
1.620712000000000153e+00,3.295564865342117677e-01
1.620852400000000193e+00,3.295564866094101153e-01
1.620992800000000233e+00,3.295564866845818175e-01
1.621133200000000274e+00,3.295564867597268188e-01
1.621273600000000314e+00,3.295564868348451748e-01
1.621414000000000355e+00,3.295564869099368854e-01
1.621554400000000395e+00,3.295564869850019507e-01
1.621694800000000436e+00,3.295564870600403706e-01
1.621835200000000476e+00,3.295564871350521452e-01
1.621975600000000517e+00,3.295564872100373299e-01
1.622030000000000083e+00,3.295564872390874256e-01
1.622170200000000007e+00,3.295564873139288364e-01
1.622310399999999930e+00,3.295564873887436019e-01
1.622450599999999854e+00,3.295564874635317776e-01
1.622590799999999778e+00,3.295564875382933634e-01
1.622730999999999701e+00,3.295564876130283039e-01
1.622871199999999625e+00,3.295564876877367100e-01
1.623011399999999549e+00,3.295564877624185263e-01
1.623151599999999473e+00,3.295564878370737527e-01
1.623291799999999396e+00,3.295564879117023893e-01
1.623431999999999320e+00,3.295564879863044916e-01
1.623572199999999244e+00,3.295564880608800595e-01
1.623712399999999167e+00,3.295564881354290931e-01
1.623852599999999091e+00,3.295564882099515924e-01
1.623992799999999015e+00,3.295564882844475574e-01
1.624039999999999928e+00,3.295564883095245534e-01
1.624179000000000039e+00,3.295564883833472236e-01
1.624318000000000151e+00,3.295564884571430819e-01
1.624457000000000262e+00,3.295564885309121839e-01
1.624596000000000373e+00,3.295564886046544739e-01
1.624735000000000484e+00,3.295564886783700076e-01
1.624874000000000596e+00,3.295564887520587294e-01
1.625013000000000707e+00,3.295564888257206948e-01
1.625152000000000818e+00,3.295564888993559038e-01
1.625291000000000929e+00,3.295564889729643565e-01
1.625430000000001041e+00,3.295564890465461083e-01
1.625569000000001152e+00,3.295564891201011593e-01
1.625708000000001263e+00,3.295564891936294538e-01
1.625847000000001374e+00,3.295564892671310475e-01
1.625986000000001486e+00,3.295564893406059404e-01
1.625990000000000046e+00,3.295564893427203046e-01
1.626130400000000087e+00,3.295564894169082382e-01
1.626270800000000127e+00,3.295564894910699150e-01
1.626411200000000168e+00,3.295564895652053905e-01
1.626551600000000208e+00,3.295564896393146648e-01
1.626692000000000249e+00,3.295564897133977378e-01
1.626832400000000289e+00,3.295564897874545540e-01
1.626972800000000330e+00,3.295564898614852245e-01
1.627113200000000370e+00,3.295564899354896937e-01
1.627253600000000411e+00,3.295564900094679617e-01
1.627394000000000451e+00,3.295564900834200839e-01
1.627534400000000492e+00,3.295564901573460603e-01
1.627674800000000532e+00,3.295564902312458910e-01
1.627815200000000573e+00,3.295564903051195760e-01
1.627955600000000613e+00,3.295564903789671152e-01
1.628009999999999957e+00,3.295564904075765078e-01
1.628150199999999881e+00,3.295564904812826046e-01
1.628290399999999805e+00,3.295564905549625556e-01
1.628430599999999728e+00,3.295564906286164164e-01
1.628570799999999652e+00,3.295564907022441314e-01
1.628710999999999576e+00,3.295564907758457562e-01
1.628851199999999499e+00,3.295564908494212908e-01
1.628991399999999423e+00,3.295564909229707351e-01
1.629131599999999347e+00,3.295564909964940892e-01
1.629271799999999271e+00,3.295564910699913530e-01
1.629411999999999194e+00,3.295564911434625821e-01
1.629552199999999118e+00,3.295564912169077210e-01
1.629692399999999042e+00,3.295564912903268251e-01
1.629832599999998966e+00,3.295564913637198945e-01
1.629972799999998889e+00,3.295564914370868737e-01
1.630020000000000024e+00,3.295564914617838403e-01
1.630160400000000065e+00,3.295564915352208191e-01
1.630300800000000105e+00,3.295564916086318741e-01
1.630441200000000146e+00,3.295564916820170054e-01
1.630581600000000186e+00,3.295564917553762685e-01
1.630722000000000227e+00,3.295564918287096079e-01
1.630862400000000267e+00,3.295564919020170791e-01
1.631002800000000308e+00,3.295564919752986821e-01
1.631143200000000348e+00,3.295564920485544169e-01
1.631283600000000389e+00,3.295564921217842835e-01
1.631424000000000429e+00,3.295564921949883375e-01
1.631564400000000470e+00,3.295564922681665232e-01
1.631704800000000510e+00,3.295564923413188962e-01
1.631845200000000551e+00,3.295564924144454566e-01
1.631985600000000591e+00,3.295564924875461488e-01
1.632039999999999935e+00,3.295564925158662173e-01
